return_id,product_id,claim_id,claim_date,claim_qty,status
R07599,P0108,C07599,2025-02-13,5,Submitted
R07600,P0156,C07600,2025-05-06,0,Submitted
R07601,P0082,C07601,2025-05-03,7,Approved
R07602,P0077,C07602,2025-02-20,6,Rejected
R07603,P0485,C07603,2025-02-20,9,Approved
R07604,P0470,C07604,2025-03-24,7,Approved
R07605,P0460,C07605,2025-04-20,6,Submitted
R07606,P0258,C07606,2025-02-20,2,Submitted
R07607,P0127,C07607,2025-03-20,3,Submitted
R07608,P0485,C07608,2025-03-21,3,Submitted
R07609,P0391,C07609,2025-03-22,10,Submitted
R07610,P0282,C07610,2025-02-25,1,Rejected
R07611,P0474,C07611,2025-02-19,1,Submitted
R07612,P0088,C07612,2025-03-18,1,Submitted
R07613,P0204,C07613,2025-04-01,1,Rejected
R07614,P0016,C07614,2025-03-03,9,Submitted
R07615,P0151,C07615,2025-03-26,8,Submitted
R07616,P0424,C07616,2025-05-06,2,Submitted
R07617,P0254,C07617,2025-02-28,2,Submitted
R07618,P0188,C07618,2025-04-28,5,Approved
R07619,P0329,C07619,2025-03-26,5,Submitted
R07620,P0032,C07620,2025-05-07,3,Approved
R07621,P0271,C07621,2025-03-13,9,Approved
R07622,P0485,C07622,2025-03-08,9,Submitted
R07623,P0397,C07623,2025-03-16,5,Submitted
R07624,P0005,C07624,2025-03-19,5,Approved
R07625,P0459,C07625,2025-03-29,9,Submitted
R07626,P0330,C07626,2025-03-16,5,Submitted
R07627,P0308,C07627,2025-02-19,8,Approved
R07628,P0333,C07628,2025-04-29,4,Submitted
R07629,P0169,C07629,2025-03-20,1,Rejected
R07630,P0181,C07630,2025-04-17,7,Submitted
R07631,P0366,C07631,2025-03-17,4,Submitted
R07632,P0178,C07632,2025-02-18,2,Approved
R07633,P0143,C07633,2025-04-29,8,Submitted
R07634,P0362,C07634,2025-03-04,7,Submitted
R07635,P0248,C07635,2025-03-23,5,Rejected
R07636,P0127,C07636,2025-03-27,8,Submitted
R07637,P0263,C07637,2025-02-19,6,Submitted
R07638,P0040,C07638,2025-03-10,5,Submitted
R07639,P0412,C07639,2025-03-04,3,Submitted
R07640,P0416,C07640,2025-03-03,7,Approved
R07641,P0355,C07641,2025-03-25,10,Submitted
R07642,P0255,C07642,2025-03-22,5,Approved
R07643,P0143,C07643,2025-03-08,8,Submitted
R07644,P0240,C07644,2025-04-14,2,Rejected
R07645,P0228,C07645,2025-02-20,3,Submitted
R07646,P0341,C07646,2025-05-02,2,Approved
R07647,P0198,C07647,2025-02-09,7,Rejected
R07648,P0065,C07648,2025-04-23,5,Submitted
R07649,P0388,C07649,2025-04-14,2,Submitted
R07650,P0011,C07650,2025-03-13,3,Submitted
R07651,P0108,C07651,2025-03-10,9,Rejected
R07652,P0026,C07652,2025-03-11,3,Approved
R07653,P0445,C07653,2025-03-16,8,Rejected
R07654,P0421,C07654,2025-04-09,2,Approved
R07655,P0151,C07655,2025-03-10,7,Submitted
R07656,P0221,C07656,2025-03-06,9,Submitted
R07657,P0341,C07657,2025-05-08,9,Rejected
R07658,P0496,C07658,2025-02-12,8,Submitted
R07659,P0237,C07659,2025-04-26,8,Submitted
R07660,P0237,C07660,2025-05-05,3,Submitted
R07661,P0497,C07661,2025-02-16,2,Submitted
R07662,P0219,C07662,2025-05-02,10,Submitted
R07663,P0487,C07663,2025-02-21,2,Approved
R07664,P0424,C07664,2025-04-18,4,Submitted
R07665,P0461,C07665,2025-05-04,8,Submitted
R07666,P0151,C07666,2025-04-21,3,Submitted
R07667,P0123,C07667,2025-04-16,9,Approved
R07668,P0144,C07668,2025-03-14,8,Submitted
R07669,P0478,C07669,2025-04-15,5,Submitted
R07670,P0189,C07670,2025-04-04,8,Rejected
R07671,P0255,C07671,2025-03-12,9,Submitted
R07672,P0068,C07672,2025-02-07,2,Submitted
R07673,P0104,C07673,2025-03-10,8,Submitted
R07674,P0336,C07674,2025-03-19,5,Submitted
R07675,P0159,C07675,2025-02-26,10,Submitted
R07676,P0309,C07676,2025-03-16,8,Approved
R07677,P0362,C07677,2025-04-27,4,Submitted
R07678,P0409,C07678,2025-03-09,8,Approved
R07679,P0300,C07679,2025-04-13,7,Rejected
R07680,P0396,C07680,2025-02-12,6,Submitted
R07681,P0090,C07681,2025-04-05,1,Submitted
R07682,P0357,C07682,2025-02-21,3,Approved
R07683,P0256,C07683,2025-03-28,2,Submitted
R07684,P0496,C07684,2025-05-05,2,Approved
R07685,P0353,C07685,2025-02-18,3,Approved
R07686,P0220,C07686,2025-03-04,6,Submitted
R07687,P0009,C07687,2025-03-28,3,Submitted
R07688,P0012,C07688,2025-04-06,5,Submitted
R07689,P0325,C07689,2025-02-16,8,Submitted
R07690,P0438,C07690,2025-02-14,10,Submitted
R07691,P0244,C07691,2025-02-14,7,Approved
R07692,P0182,C07692,2025-04-12,9,Submitted
R07693,P0284,C07693,2025-03-15,6,Approved
R07694,P0312,C07694,2025-04-06,4,Submitted
R07695,P0099,C07695,2025-05-02,2,Approved
R07696,P0197,C07696,2025-02-09,7,Approved
R07697,P0482,C07697,2025-04-28,6,Approved
R07698,P0366,C07698,2025-04-28,2,Submitted
R07699,P0226,C07699,2025-02-19,1,Submitted
R07700,P0333,C07700,2025-03-20,3,Submitted
R07701,P0103,C07701,2025-04-10,3,Submitted
R07702,P0106,C07702,2025-03-24,5,Rejected
R07703,P0365,C07703,2025-03-25,4,Submitted
R07704,P0368,C07704,2025-05-01,10,Approved
R07705,P0058,C07705,2025-03-30,7,Approved
R07706,P0078,C07706,2025-04-15,8,Submitted
R07707,P0075,C07707,2025-04-17,7,Submitted
R07708,P0042,C07708,2025-05-02,10,Submitted
R07709,P0422,C07709,2025-04-21,2,Submitted
R07710,P0324,C07710,2025-02-11,10,Approved
R07711,P0181,C07711,2025-04-03,3,Approved
R07712,P0033,C07712,2025-04-19,10,Submitted
R07713,P0071,C07713,2025-04-18,7,Submitted
R07714,P0056,C07714,2025-03-06,4,Submitted
R07715,P0105,C07715,2025-02-26,2,Submitted
R07716,P0200,C07716,2025-04-11,4,Submitted
R07717,P0101,C07717,2025-04-07,6,Approved
R07718,P0256,C07718,2025-02-09,10,Submitted
R07719,P0307,C07719,2025-02-17,7,Submitted
R07720,P0074,C07720,2025-03-22,3,Submitted
R07721,P0171,C07721,2025-02-19,5,Approved
R07722,P0377,C07722,2025-04-12,3,Submitted
R07723,P0143,C07723,2025-03-19,9,Submitted
R07724,P0166,C07724,2025-03-17,7,Submitted
R07725,P0399,C07725,2025-03-03,3,Submitted
R07726,P0261,C07726,2025-03-17,4,Submitted
R07727,P0221,C07727,2025-02-19,4,Approved
R07728,P0083,C07728,2025-02-20,1,Submitted
R07729,P0182,C07729,2025-02-20,5,Approved
R07730,P0307,C07730,2025-03-23,5,Approved
R07731,P0010,C07731,2025-03-25,1,Approved
R07732,P0396,C07732,2025-02-12,2,Submitted
R07733,P0004,C07733,2025-03-26,6,Approved
R07734,P0351,C07734,2025-02-25,2,Approved
R07735,P0402,C07735,2025-02-23,4,Submitted
R07736,P0336,C07736,2025-04-16,6,Approved
R07737,P0488,C07737,2025-04-17,9,Submitted
R07738,P0292,C07738,2025-02-23,9,Submitted
R07739,P0281,C07739,2025-05-02,9,Submitted
R07740,P0215,C07740,2025-04-21,2,Rejected
R07741,P0460,C07741,2025-03-21,2,Approved
R07742,P0098,C07742,2025-04-28,3,Approved
R07743,P0420,C07743,2025-02-18,0,Submitted
R07744,P0101,C07744,2025-04-06,9,Submitted
R07745,P0451,C07745,2025-02-09,3,Submitted
R07746,P0009,C07746,2025-02-18,8,Approved
R07747,P0061,C07747,2025-02-19,7,Submitted
R07748,P0309,C07748,2025-02-08,4,Submitted
R07749,P0146,C07749,2025-02-06,9,Rejected
R07750,P0427,C07750,2025-02-23,8,Approved
R07751,P0419,C07751,2025-03-23,3,Approved
R07752,P0063,C07752,2025-04-13,7,Submitted
R07753,P0121,C07753,2025-02-07,6,Rejected
R07754,P0226,C07754,2025-03-03,3,Approved
R07755,P0105,C07755,2025-04-30,8,Approved
R07756,P0462,C07756,2025-04-03,2,Rejected
R07757,P0260,C07757,2025-04-22,3,Rejected
R07758,P0349,C07758,2025-02-13,5,Submitted
R07759,P0425,C07759,2025-02-26,5,Submitted
R07760,P0255,C07760,2025-04-18,5,Approved
R07761,P0429,C07761,2025-03-10,0,Submitted
R07762,P0434,C07762,2025-03-23,6,Submitted
R07763,P0207,C07763,2025-04-29,3,Approved
R07764,P0028,C07764,2025-02-28,2,Submitted
R07765,P0170,C07765,2025-03-23,4,Submitted
R07766,P0336,C07766,2025-04-15,9,Submitted
R07767,P0076,C07767,2025-04-05,9,Submitted
R07768,P0116,C07768,2025-03-07,3,Approved
R07769,P0069,C07769,2025-04-06,9,Rejected
R07770,P0354,C07770,2025-03-09,6,Approved
R07771,P0234,C07771,2025-03-05,8,Approved
R07772,P0001,C07772,2025-02-24,3,Submitted
R07773,P0167,C07773,2025-03-10,4,Submitted
R07774,P0352,C07774,2025-03-12,4,Approved
R07775,P0218,C07775,2025-04-01,6,Approved
R07776,P0273,C07776,2025-05-08,4,Submitted
R07777,P0368,C07777,2025-04-24,8,Approved
R07778,P0251,C07778,2025-04-20,7,Rejected
R07779,P0347,C07779,2025-02-05,6,Submitted
R07780,P0344,C07780,2025-04-21,10,Submitted
R07781,P0419,C07781,2025-03-11,8,Submitted
R07782,P0174,C07782,2025-04-23,6,Submitted
R07783,P0170,C07783,2025-05-03,9,Approved
R07784,P0246,C07784,2025-02-12,5,Rejected
R07785,P0423,C07785,2025-02-16,5,Approved
R07786,P0090,C07786,2025-03-26,5,Approved
R07787,P0049,C07787,2025-04-30,1,Approved
R07788,P0446,C07788,2025-04-18,8,Submitted
R07789,P0294,C07789,2025-03-03,2,Approved
R07790,P0407,C07790,2025-03-14,7,Approved
R07791,P0150,C07791,2025-04-05,7,Approved
R07792,P0132,C07792,2025-04-30,4,Submitted
R07793,P0433,C07793,2025-03-28,6,Submitted
R07794,P0059,C07794,2025-04-11,6,Submitted
R07795,P0457,C07795,2025-02-04,5,Approved
R07796,P0324,C07796,2025-04-02,4,Submitted
R07797,P0199,C07797,2025-05-06,2,Submitted
R07798,P0215,C07798,2025-03-10,4,Approved
R07799,P0386,C07799,2025-04-02,8,Submitted
R07800,P0049,C07800,2025-04-30,8,Submitted
R07801,P0472,C07801,2025-05-04,3,Approved
R07802,P0232,C07802,2025-04-14,6,Submitted
R07803,P0247,C07803,2025-04-06,6,Submitted
R07804,P0382,C07804,2025-03-04,2,Submitted
R07805,P0479,C07805,2025-03-24,8,Submitted
R07806,P0239,C07806,2025-04-10,7,Submitted
R07807,P0415,C07807,2025-04-19,5,Approved
R07808,P0367,C07808,2025-03-06,7,Submitted
R07809,P0168,C07809,2025-05-05,3,Submitted
R07810,P0048,C07810,2025-05-02,9,Submitted
R07811,P0051,C07811,2025-03-24,5,Submitted
R07812,P0299,C07812,2025-04-05,2,Submitted
R07813,P0098,C07813,2025-04-07,3,Submitted
R07814,P0439,C07814,2025-02-12,3,Submitted
R07815,P0216,C07815,2025-03-15,8,Submitted
R07816,P0177,C07816,2025-03-31,3,Submitted
R07817,P0380,C07817,2025-04-08,9,Submitted
R07818,P0474,C07818,2025-04-29,1,Approved
R07819,P0080,C07819,2025-04-28,7,Submitted
R07820,P0185,C07820,2025-04-17,3,Submitted
R07821,P0367,C07821,2025-04-14,5,Submitted
R07822,P0461,C07822,2025-02-08,8,Submitted
R07823,P0399,C07823,2025-03-24,9,Submitted
R07824,P0027,C07824,2025-02-13,10,Submitted
R07825,P0452,C07825,2025-04-21,8,Approved
R07826,P0464,C07826,2025-05-05,3,Approved
R07827,P0448,C07827,2025-05-05,10,Submitted
R07828,P0478,C07828,2025-03-22,4,Submitted
R07829,P0492,C07829,2025-04-25,4,Submitted
R07830,P0414,C07830,2025-05-01,6,Approved
R07831,P0420,C07831,2025-03-24,6,Submitted
R07832,P0195,C07832,2025-03-27,10,Submitted
R07833,P0214,C07833,2025-03-02,0,Submitted
R07834,P0369,C07834,2025-02-18,9,Rejected
R07835,P0342,C07835,2025-05-05,5,Submitted
R07836,P0114,C07836,2025-04-11,7,Submitted
R07837,P0242,C07837,2025-02-15,5,Approved
R07838,P0124,C07838,2025-05-08,5,Submitted
R07839,P0305,C07839,2025-02-05,7,Submitted
R07840,P0076,C07840,2025-04-29,4,Approved
R07841,P0311,C07841,2025-03-09,5,Approved
R07842,P0469,C07842,2025-03-09,2,Approved
R07843,P0312,C07843,2025-03-06,6,Submitted
R07844,P0196,C07844,2025-04-16,2,Approved
R07845,P0351,C07845,2025-04-11,2,Approved
R07846,P0044,C07846,2025-05-02,8,Submitted
R07847,P0415,C07847,2025-04-07,6,Submitted
R07848,P0186,C07848,2025-04-09,3,Approved
R07849,P0343,C07849,2025-04-26,1,Submitted
R07850,P0246,C07850,2025-04-05,5,Submitted
R07851,P0437,C07851,2025-03-19,4,Submitted
R07852,P0084,C07852,2025-04-14,0,Submitted
R07853,P0207,C07853,2025-03-09,4,Approved
R07854,P0151,C07854,2025-02-25,8,Submitted
R07855,P0156,C07855,2025-03-25,9,Submitted
R07856,P0016,C07856,2025-05-05,5,Approved
R07857,P0165,C07857,2025-02-12,3,Approved
R07858,P0405,C07858,2025-03-13,4,Approved
R07859,P0463,C07859,2025-04-29,9,Submitted
R07860,P0145,C07860,2025-04-11,6,Submitted
R07861,P0498,C07861,2025-04-13,8,Submitted
R07862,P0037,C07862,2025-04-10,7,Submitted
R07863,P0333,C07863,2025-04-21,2,Submitted
R07864,P0403,C07864,2025-05-04,3,Approved
R07865,P0414,C07865,2025-03-13,6,Submitted
R07866,P0045,C07866,2025-03-04,4,Submitted
R07867,P0402,C07867,2025-03-02,0,Approved
R07868,P0206,C07868,2025-03-07,3,Submitted
R07869,P0062,C07869,2025-02-18,3,Submitted
R07870,P0420,C07870,2025-03-11,8,Submitted
R07871,P0356,C07871,2025-04-03,5,Submitted
R07872,P0468,C07872,2025-02-26,3,Rejected
R07873,P0308,C07873,2025-04-29,7,Approved
R07874,P0019,C07874,2025-03-31,2,Submitted
R07875,P0365,C07875,2025-02-18,0,Submitted
R07876,P0300,C07876,2025-03-03,5,Submitted
R07877,P0007,C07877,2025-03-12,0,Approved
R07878,P0249,C07878,2025-04-11,4,Rejected
R07879,P0428,C07879,2025-03-05,7,Submitted
R07880,P0117,C07880,2025-04-04,1,Rejected
R07881,P0068,C07881,2025-02-26,9,Submitted
R07882,P0034,C07882,2025-03-16,5,Submitted
R07883,P0194,C07883,2025-03-20,10,Submitted
R07884,P0325,C07884,2025-04-19,9,Approved
R07885,P0055,C07885,2025-04-21,6,Submitted
R07886,P0266,C07886,2025-05-02,7,Approved
R07887,P0480,C07887,2025-02-18,2,Submitted
R07888,P0042,C07888,2025-04-07,6,Approved
R07889,P0297,C07889,2025-04-05,2,Submitted
R07890,P0461,C07890,2025-02-16,7,Submitted
R07891,P0231,C07891,2025-02-10,4,Submitted
R07892,P0453,C07892,2025-04-28,10,Approved
R07893,P0378,C07893,2025-03-02,8,Approved
R07894,P0394,C07894,2025-04-25,5,Submitted
R07895,P0010,C07895,2025-03-05,6,Submitted
R07896,P0358,C07896,2025-02-28,1,Approved
R07897,P0475,C07897,2025-04-04,2,Submitted
R07898,P0444,C07898,2025-02-20,7,Rejected
R07899,P0128,C07899,2025-03-07,4,Rejected
R07900,P0179,C07900,2025-04-15,6,Submitted
R07901,P0405,C07901,2025-04-20,9,Approved
R07902,P0392,C07902,2025-04-17,6,Approved
R07903,P0193,C07903,2025-02-08,2,Submitted
R07904,P0092,C07904,2025-03-07,4,Submitted
R07905,P0369,C07905,2025-03-28,7,Submitted
R07906,P0231,C07906,2025-04-13,1,Rejected
R07907,P0078,C07907,2025-03-06,8,Approved
R07908,P0085,C07908,2025-04-23,1,Submitted
R07909,P0030,C07909,2025-03-31,8,Submitted
R07910,P0213,C07910,2025-04-04,3,Submitted
R07911,P0049,C07911,2025-02-26,2,Approved
R07912,P0265,C07912,2025-03-08,7,Submitted
R07913,P0145,C07913,2025-05-03,5,Approved
R07914,P0069,C07914,2025-02-08,1,Submitted
R07915,P0058,C07915,2025-04-22,5,Submitted
R07916,P0185,C07916,2025-02-17,6,Submitted
R07917,P0062,C07917,2025-04-15,2,Submitted
R07918,P0479,C07918,2025-04-23,0,Approved
R07919,P0308,C07919,2025-04-27,3,Approved
R07920,P0445,C07920,2025-02-25,10,Rejected
R07921,P0296,C07921,2025-04-17,3,Approved
R07922,P0166,C07922,2025-04-26,0,Submitted
R07923,P0171,C07923,2025-04-19,7,Rejected
R07924,P0063,C07924,2025-04-27,7,Approved
R07925,P0147,C07925,2025-04-16,4,Submitted
R07926,P0484,C07926,2025-03-08,1,Submitted
R07927,P0306,C07927,2025-04-21,0,Rejected
R07928,P0161,C07928,2025-04-29,4,Approved
R07929,P0141,C07929,2025-02-22,3,Approved
R07930,P0334,C07930,2025-02-11,9,Submitted
R07931,P0097,C07931,2025-03-13,5,Approved
R07932,P0446,C07932,2025-03-14,1,Submitted
R07933,P0221,C07933,2025-03-24,3,Submitted
R07934,P0043,C07934,2025-03-14,10,Approved
R07935,P0433,C07935,2025-03-09,8,Approved
R07936,P0292,C07936,2025-02-08,3,Submitted
R07937,P0378,C07937,2025-04-17,7,Submitted
R07938,P0108,C07938,2025-03-02,2,Submitted
R07939,P0266,C07939,2025-04-27,3,Submitted
R07940,P0095,C07940,2025-04-12,5,Submitted
R07941,P0262,C07941,2025-03-24,9,Submitted
R07942,P0313,C07942,2025-02-16,1,Submitted
R07943,P0385,C07943,2025-03-10,3,Approved
R07944,P0071,C07944,2025-04-21,1,Submitted
R07945,P0442,C07945,2025-04-22,1,Submitted
R07946,P0219,C07946,2025-02-14,6,Rejected
R07947,P0021,C07947,2025-05-06,6,Approved
R07948,P0092,C07948,2025-03-10,2,Submitted
R07949,P0127,C07949,2025-04-10,7,Submitted
R07950,P0080,C07950,2025-03-30,6,Approved
R07951,P0312,C07951,2025-03-16,4,Submitted
R07952,P0238,C07952,2025-03-24,4,Approved
R07953,P0471,C07953,2025-04-26,7,Submitted
R07954,P0372,C07954,2025-02-23,9,Rejected
R07955,P0404,C07955,2025-04-22,3,Approved
R07956,P0486,C07956,2025-02-22,5,Submitted
R07957,P0182,C07957,2025-04-01,3,Submitted
R07958,P0025,C07958,2025-03-11,1,Submitted
R07959,P0156,C07959,2025-04-27,1,Submitted
R07960,P0005,C07960,2025-02-13,5,Submitted
R07961,P0120,C07961,2025-04-14,7,Submitted
R07962,P0277,C07962,2025-04-25,3,Submitted
R07963,P0018,C07963,2025-03-07,5,Approved
R07964,P0431,C07964,2025-05-05,4,Submitted
R07965,P0198,C07965,2025-04-09,5,Approved
R07966,P0057,C07966,2025-02-24,8,Approved
R07967,P0093,C07967,2025-02-13,8,Rejected
R07968,P0019,C07968,2025-03-11,7,Approved
R07969,P0384,C07969,2025-03-17,2,Rejected
R07970,P0353,C07970,2025-05-05,0,Rejected
R07971,P0193,C07971,2025-02-19,2,Submitted
R07972,P0237,C07972,2025-03-24,9,Submitted
R07973,P0387,C07973,2025-03-06,2,Submitted
R07974,P0426,C07974,2025-03-20,3,Submitted
R07975,P0277,C07975,2025-02-19,8,Submitted
R07976,P0227,C07976,2025-04-10,1,Approved
R07977,P0233,C07977,2025-03-04,4,Submitted
R07978,P0040,C07978,2025-02-20,7,Submitted
R07979,P0323,C07979,2025-03-15,2,Submitted
R07980,P0153,C07980,2025-03-08,4,Rejected
R07981,P0127,C07981,2025-03-31,10,Submitted
R07982,P0237,C07982,2025-02-21,8,Approved
R07983,P0486,C07983,2025-04-14,5,Submitted
R07984,P0493,C07984,2025-04-13,6,Approved
R07985,P0055,C07985,2025-05-04,10,Submitted
R07986,P0468,C07986,2025-04-10,9,Submitted
R07987,P0436,C07987,2025-02-15,6,Rejected
R07988,P0172,C07988,2025-03-23,8,Submitted
R07989,P0109,C07989,2025-04-22,6,Submitted
R07990,P0354,C07990,2025-03-13,4,Submitted
R07991,P0469,C07991,2025-04-02,4,Approved
R07992,P0184,C07992,2025-03-20,1,Rejected
R07993,P0439,C07993,2025-02-06,6,Approved
R07994,P0368,C07994,2025-02-18,6,Submitted
R07995,P0471,C07995,2025-02-16,8,Submitted
R07996,P0198,C07996,2025-04-01,8,Submitted
R07997,P0371,C07997,2025-04-30,3,Approved
R07998,P0373,C07998,2025-03-01,5,Submitted
R07999,P0461,C07999,2025-04-04,7,Approved
R08000,P0497,C08000,2025-05-02,4,Submitted
R08001,P0087,C08001,2025-03-22,1,Submitted
R08002,P0201,C08002,2025-04-08,7,Submitted
R08003,P0337,C08003,2025-02-14,4,Submitted
R08004,P0322,C08004,2025-03-27,5,Approved
R08005,P0275,C08005,2025-03-13,7,Submitted
R08006,P0211,C08006,2025-05-09,4,Submitted
R08007,P0391,C08007,2025-04-07,4,Submitted
R08008,P0118,C08008,2025-02-28,2,Submitted
R08009,P0191,C08009,2025-02-21,2,Submitted
R08010,P0042,C08010,2025-03-04,5,Approved
R08011,P0042,C08011,2025-04-14,6,Submitted
R08012,P0315,C08012,2025-04-24,3,Submitted
R08013,P0276,C08013,2025-03-23,0,Approved
R08014,P0329,C08014,2025-03-14,2,Approved
R08015,P0017,C08015,2025-04-14,4,Submitted
R08016,P0283,C08016,2025-03-14,9,Approved
R08017,P0431,C08017,2025-04-18,7,Rejected
R08018,P0258,C08018,2025-04-20,5,Submitted
R08019,P0063,C08019,2025-03-21,8,Approved
R08020,P0062,C08020,2025-02-15,10,Submitted
R08021,P0100,C08021,2025-04-26,2,Submitted
R08022,P0019,C08022,2025-03-25,5,Submitted
R08023,P0017,C08023,2025-04-23,8,Approved
R08024,P0325,C08024,2025-04-03,6,Approved
R08025,P0423,C08025,2025-04-15,9,Submitted
R08026,P0466,C08026,2025-03-01,6,Submitted
R08027,P0373,C08027,2025-04-11,0,Submitted
R08028,P0246,C08028,2025-02-19,8,Submitted
R08029,P0251,C08029,2025-04-28,5,Approved
R08030,P0455,C08030,2025-04-12,6,Submitted
R08031,P0081,C08031,2025-02-10,2,Submitted
R08032,P0039,C08032,2025-03-17,2,Submitted
R08033,P0036,C08033,2025-03-11,3,Rejected
R08034,P0424,C08034,2025-02-05,5,Approved
R08035,P0429,C08035,2025-03-31,5,Submitted
R08036,P0388,C08036,2025-04-10,6,Submitted
R08037,P0486,C08037,2025-02-12,0,Submitted
R08038,P0409,C08038,2025-02-25,4,Rejected
R08039,P0197,C08039,2025-04-12,9,Submitted
R08040,P0158,C08040,2025-02-15,7,Submitted
R08041,P0204,C08041,2025-02-15,3,Submitted
R08042,P0196,C08042,2025-02-28,6,Submitted
R08043,P0216,C08043,2025-05-05,10,Submitted
R08044,P0285,C08044,2025-02-24,9,Submitted
R08045,P0457,C08045,2025-05-04,7,Submitted
R08046,P0196,C08046,2025-04-07,8,Submitted
R08047,P0307,C08047,2025-02-26,2,Submitted
R08048,P0152,C08048,2025-02-10,5,Submitted
R08049,P0014,C08049,2025-04-30,6,Approved
R08050,P0325,C08050,2025-04-25,1,Submitted
R08051,P0146,C08051,2025-03-06,5,Submitted
R08052,P0426,C08052,2025-03-31,1,Approved
R08053,P0057,C08053,2025-02-20,4,Approved
R08054,P0211,C08054,2025-03-25,2,Submitted
R08055,P0268,C08055,2025-03-02,3,Submitted
R08056,P0210,C08056,2025-04-25,7,Approved
R08057,P0017,C08057,2025-05-03,4,Submitted
R08058,P0286,C08058,2025-03-30,3,Rejected
R08059,P0344,C08059,2025-03-25,8,Approved
R08060,P0203,C08060,2025-04-10,8,Submitted
R08061,P0099,C08061,2025-04-08,0,Submitted
R08062,P0279,C08062,2025-02-06,10,Submitted
R08063,P0209,C08063,2025-02-06,10,Rejected
R08064,P0129,C08064,2025-02-21,3,Approved
R08065,P0335,C08065,2025-04-28,3,Submitted
R08066,P0288,C08066,2025-03-02,9,Submitted
R08067,P0252,C08067,2025-02-20,6,Approved
R08068,P0265,C08068,2025-03-23,3,Rejected
R08069,P0271,C08069,2025-03-30,1,Approved
R08070,P0412,C08070,2025-03-07,5,Submitted
R08071,P0408,C08071,2025-04-15,8,Submitted
R08072,P0188,C08072,2025-03-15,6,Submitted
R08073,P0419,C08073,2025-03-23,3,Rejected
R08074,P0214,C08074,2025-03-03,8,Submitted
R08075,P0283,C08075,2025-04-06,8,Approved
R08076,P0211,C08076,2025-02-24,6,Submitted
R08077,P0365,C08077,2025-03-18,0,Submitted
R08078,P0076,C08078,2025-05-01,2,Approved
R08079,P0148,C08079,2025-04-10,3,Approved
R08080,P0321,C08080,2025-04-30,3,Submitted
R08081,P0213,C08081,2025-02-16,4,Submitted
R08082,P0433,C08082,2025-02-26,8,Approved
R08083,P0109,C08083,2025-04-03,9,Approved
R08084,P0129,C08084,2025-03-06,6,Approved
R08085,P0010,C08085,2025-04-03,4,Submitted
R08086,P0047,C08086,2025-04-09,3,Submitted
R08087,P0379,C08087,2025-04-12,8,Approved
R08088,P0315,C08088,2025-03-29,7,Approved
R08089,P0096,C08089,2025-04-06,8,Submitted
R08090,P0446,C08090,2025-03-26,4,Rejected
R08091,P0103,C08091,2025-02-19,5,Submitted
R08092,P0380,C08092,2025-04-19,5,Submitted
R08093,P0342,C08093,2025-03-10,2,Approved
R08094,P0146,C08094,2025-04-19,2,Submitted
R08095,P0368,C08095,2025-03-17,9,Rejected
R08096,P0430,C08096,2025-05-04,7,Submitted
R08097,P0416,C08097,2025-02-24,7,Submitted
R08098,P0027,C08098,2025-03-04,4,Submitted
R08099,P0220,C08099,2025-03-26,6,Submitted
R08100,P0018,C08100,2025-04-07,10,Submitted
R08101,P0167,C08101,2025-03-17,6,Submitted
R08102,P0433,C08102,2025-03-09,8,Submitted
R08103,P0477,C08103,2025-02-17,0,Approved
R08104,P0082,C08104,2025-05-02,4,Submitted
R08105,P0428,C08105,2025-04-13,7,Approved
R08106,P0072,C08106,2025-02-17,5,Submitted
R08107,P0310,C08107,2025-04-15,3,Submitted
R08108,P0479,C08108,2025-02-28,2,Submitted
R08109,P0254,C08109,2025-02-11,8,Submitted
R08110,P0162,C08110,2025-05-06,9,Approved
