return_id,order_id,product_id,return_date,reason,qty,supplier_id,product_name,cost_price,return_policy_days,claim_id,claim_date,claim_qty,status,order_date,days_since_order,within_policy,qty_match,reconciliation_status,mismatch_reason,return_week
R07393,O07393,P0145,2025-02-20,Damaged,9,S003,Reality,149.57,71,C07393,2025-02-23,10,Submitted,2024-12-24,58,True,False,Mismatched,Qty Mismatch,8
R07394,O07394,P0451,2025-05-02,Expired,9,S026,Over,390.8,20,C07394,2025-05-08,10,Submitted,2025-03-29,34,False,False,Mismatched,Late & Qty Mismatch,18
R07395,O07395,P0446,2025-03-14,Changed Mind,6,S038,Easy,474.15,90,C07395,2025-03-17,7,Approved,2025-01-22,51,True,False,Mismatched,Qty Mismatch,11
R07396,O07396,P0223,2025-04-17,Changed Mind,6,S013,Fire,55.9,40,C07396,2025-04-20,6,Submitted,2025-03-13,35,True,True,Matched,No Issue,16
R07397,O07397,P0371,2025-03-28,Damaged,4,S008,Wind,59.38,59,C07397,2025-03-31,4,Submitted,2025-01-11,76,False,True,Mismatched,Late Return,13
R07398,O07398,P0257,2025-02-24,Wrong Item,8,S048,Bed,468.72,27,C07398,2025-03-01,9,Submitted,2024-12-29,57,False,False,Mismatched,Late & Qty Mismatch,9
R07399,O07399,P0268,2025-03-03,Changed Mind,2,S037,May,354.22,32,C07399,2025-03-07,3,Submitted,2024-11-08,115,False,False,Mismatched,Late & Qty Mismatch,10
R07400,O07400,P0359,2025-03-25,Damaged,5,S037,Energy,470.71,52,C07400,2025-03-26,4,Submitted,2024-12-25,90,False,False,Mismatched,Late & Qty Mismatch,13
R07401,O07401,P0004,2025-03-18,Defective,1,S020,Site,303.34,39,C07401,2025-03-26,2,Approved,2024-12-05,103,False,False,Mismatched,Late & Qty Mismatch,12
R07402,O07402,P0426,2025-03-15,Damaged,2,S008,Former,279.27,36,C07402,2025-03-20,3,Submitted,2025-03-14,1,True,False,Mismatched,Qty Mismatch,11
R07403,O07403,P0397,2025-02-05,Expired,1,S047,Artist,430.62,72,C07403,2025-02-14,0,Submitted,2025-01-09,27,True,False,Mismatched,Qty Mismatch,6
R07404,O07404,P0354,2025-02-10,Expired,6,S037,Should,89.84,54,C07404,2025-02-15,5,Rejected,2024-11-05,97,False,False,Mismatched,Late & Qty Mismatch,7
R07405,O07405,P0106,2025-04-01,Wrong Item,2,S034,Raise,132.15,25,C07405,2025-04-09,1,Approved,2025-01-07,84,False,False,Mismatched,Late & Qty Mismatch,14
R07406,O07406,P0085,2025-04-25,Wrong Item,4,S030,Figure,162.38,82,C07406,2025-04-25,3,Rejected,2025-02-15,69,True,False,Mismatched,Qty Mismatch,17
R07407,O07407,P0214,2025-03-05,Expired,5,S010,Everyone,119.89,22,C07407,2025-03-11,5,Rejected,2025-01-02,62,False,True,Mismatched,Late Return,10
R07408,O07408,P0121,2025-04-18,Expired,7,S020,Onto,405.65,28,C07408,2025-04-20,6,Submitted,2025-02-26,51,False,False,Mismatched,Late & Qty Mismatch,16
R07409,O07409,P0132,2025-04-14,Changed Mind,1,S047,Support,118.83,51,C07409,2025-04-17,0,Rejected,2025-02-14,59,False,False,Mismatched,Late & Qty Mismatch,16
R07410,O07410,P0338,2025-03-09,Expired,5,S044,Bill,354.79,17,C07410,2025-03-09,5,Submitted,2024-11-27,102,False,True,Mismatched,Late Return,10
R07411,O07411,P0197,2025-04-17,Wrong Item,4,S026,Rest,365.72,49,C07411,2025-04-19,3,Rejected,2025-01-18,89,False,False,Mismatched,Late & Qty Mismatch,16
R07412,O07412,P0019,2025-04-19,Expired,7,S030,All,221.65,84,C07412,2025-04-25,6,Submitted,2025-03-15,35,True,False,Mismatched,Qty Mismatch,16
R07413,O07413,P0130,2025-03-11,Wrong Item,7,S048,Term,260.27,72,C07413,2025-03-16,6,Submitted,2024-11-28,103,False,False,Mismatched,Late & Qty Mismatch,11
R07414,O07414,P0012,2025-02-18,Defective,8,S006,Sit,485.26,73,C07414,2025-02-18,8,Approved,2024-11-29,81,False,True,Mismatched,Late Return,8
R07415,O07415,P0081,2025-03-29,Expired,4,S001,Answer,432.92,49,C07415,2025-04-06,5,Approved,2025-01-27,61,False,False,Mismatched,Late & Qty Mismatch,13
R07416,O07416,P0330,2025-03-12,Wrong Item,4,S015,Material,131.39,63,C07416,2025-03-15,3,Approved,2024-11-27,105,False,False,Mismatched,Late & Qty Mismatch,11
R07417,O07417,P0354,2025-03-08,Damaged,5,S037,Should,89.84,54,C07417,2025-03-14,4,Submitted,2024-11-13,115,False,False,Mismatched,Late & Qty Mismatch,10
R07418,O07418,P0262,2025-04-02,Changed Mind,5,S031,Soon,495.13,69,C07418,2025-04-05,4,Submitted,2025-02-19,42,True,False,Mismatched,Qty Mismatch,14
R07419,O07419,P0392,2025-04-05,Wrong Item,3,S003,Medical,212.18,52,C07419,2025-04-11,2,Approved,2025-02-26,38,True,False,Mismatched,Qty Mismatch,14
R07420,O07420,P0125,2025-02-10,Expired,5,S006,Threat,121.69,39,C07420,2025-02-14,5,Submitted,2025-02-06,4,True,True,Matched,No Issue,7
R07421,O07421,P0307,2025-04-05,Expired,5,S036,Second,262.99,70,C07421,2025-04-05,6,Approved,2025-01-06,89,False,False,Mismatched,Late & Qty Mismatch,14
R07422,O07422,P0267,2025-02-05,Defective,8,S040,Receive,351.54,27,C07422,2025-02-08,7,Submitted,2024-11-23,74,False,False,Mismatched,Late & Qty Mismatch,6
R07423,O07423,P0447,2025-04-22,Damaged,7,S006,International,493.14,21,C07423,2025-04-24,6,Submitted,2025-03-04,49,False,False,Mismatched,Late & Qty Mismatch,17
R07424,O07424,P0441,2025-02-16,Wrong Item,8,S005,Authority,51.57,61,C07424,2025-02-21,8,Approved,2025-02-01,15,True,True,Matched,No Issue,7
R07425,O07425,P0383,2025-04-22,Damaged,5,S033,Administration,318.18,73,C07425,2025-04-27,6,Approved,2025-01-30,82,False,False,Mismatched,Late & Qty Mismatch,17
R07426,O07426,P0140,2025-03-22,Defective,2,S040,Our,486.17,31,C07426,2025-03-22,3,Rejected,2025-01-30,51,False,False,Mismatched,Late & Qty Mismatch,12
R07427,O07427,P0329,2025-04-02,Changed Mind,8,S011,Part,215.6,61,C07427,2025-04-03,9,Submitted,2025-01-24,68,False,False,Mismatched,Late & Qty Mismatch,14
R07428,O07428,P0002,2025-02-08,Damaged,9,S009,Brother,475.85,49,C07428,2025-02-09,8,Rejected,2024-11-30,70,False,False,Mismatched,Late & Qty Mismatch,6
R07429,O07429,P0008,2025-04-08,Defective,2,S029,Chair,434.43,21,C07429,2025-04-17,1,Rejected,2025-04-06,2,True,False,Mismatched,Qty Mismatch,15
R07430,O07430,P0250,2025-04-24,Wrong Item,1,S006,Education,427.97,57,C07430,2025-04-27,0,Approved,2025-01-26,88,False,False,Mismatched,Late & Qty Mismatch,17
R07431,O07431,P0139,2025-04-24,Changed Mind,6,S004,Yes,188.18,48,C07431,2025-05-02,6,Approved,2025-04-15,9,True,True,Matched,No Issue,17
R07432,O07432,P0124,2025-03-11,Expired,3,S034,Garden,63.93,80,C07432,2025-03-12,3,Approved,2025-01-20,50,True,True,Matched,No Issue,11
R07433,O07433,P0309,2025-04-11,Defective,1,S043,Artist,399.64,60,C07433,2025-04-18,1,Submitted,2025-02-02,68,False,True,Mismatched,Late Return,15
R07434,O07434,P0228,2025-02-12,Expired,6,S003,Decide,202.62,85,C07434,2025-02-12,5,Submitted,2025-01-12,31,True,False,Mismatched,Qty Mismatch,7
R07435,O07435,P0010,2025-03-07,Changed Mind,8,S046,Blue,356.96,31,C07435,2025-03-14,7,Approved,2024-12-02,95,False,False,Mismatched,Late & Qty Mismatch,10
R07436,O07436,P0469,2025-04-10,Defective,9,S005,Former,119.56,36,C07436,2025-04-12,8,Rejected,2025-04-06,4,True,False,Mismatched,Qty Mismatch,15
R07437,O07437,P0212,2025-03-19,Defective,6,S037,Type,349.03,26,C07437,2025-03-23,7,Submitted,2024-11-21,118,False,False,Mismatched,Late & Qty Mismatch,12
R07438,O07438,P0112,2025-04-13,Changed Mind,6,S042,Shoulder,89.0,51,C07438,2025-04-13,6,Approved,2024-12-17,117,False,True,Mismatched,Late Return,15
R07439,O07439,P0008,2025-03-10,Wrong Item,1,S029,Chair,434.43,21,C07439,2025-03-10,1,Approved,2025-01-27,42,False,True,Mismatched,Late Return,11
R07440,O07440,P0292,2025-02-16,Defective,5,S026,Nation,28.3,39,C07440,2025-02-21,6,Submitted,2024-11-26,82,False,False,Mismatched,Late & Qty Mismatch,7
R07441,O07441,P0477,2025-02-20,Changed Mind,3,S029,Lot,46.16,20,C07441,2025-02-22,4,Submitted,2025-02-09,11,True,False,Mismatched,Qty Mismatch,8
R07442,O07442,P0362,2025-02-06,Damaged,7,S014,Not,325.21,62,C07442,2025-02-13,8,Approved,2025-01-07,30,True,False,Mismatched,Qty Mismatch,6
R07443,O07443,P0460,2025-02-04,Expired,9,S033,Past,68.22,27,C07443,2025-02-07,8,Submitted,2024-11-16,80,False,False,Mismatched,Late & Qty Mismatch,6
R07444,O07444,P0253,2025-03-31,Defective,6,S022,Unit,427.06,53,C07444,2025-04-05,7,Submitted,2025-03-10,21,True,False,Mismatched,Qty Mismatch,14
R07445,O07445,P0014,2025-04-03,Damaged,5,S005,Offer,114.05,68,C07445,2025-04-12,4,Approved,2025-02-04,58,True,False,Mismatched,Qty Mismatch,14
R07446,O07446,P0240,2025-03-15,Defective,7,S049,Game,96.78,32,C07446,2025-03-23,6,Approved,2024-11-18,117,False,False,Mismatched,Late & Qty Mismatch,11
R07447,O07447,P0438,2025-03-04,Wrong Item,9,S026,Be,412.71,64,C07447,2025-03-11,9,Submitted,2025-01-12,51,True,True,Matched,No Issue,10
R07448,O07448,P0242,2025-03-09,Changed Mind,5,S019,After,477.43,31,C07448,2025-03-12,6,Approved,2025-01-22,46,False,False,Mismatched,Late & Qty Mismatch,10
R07449,O07449,P0469,2025-02-19,Defective,5,S005,Former,119.56,36,C07449,2025-02-28,4,Submitted,2024-10-29,113,False,False,Mismatched,Late & Qty Mismatch,8
R07450,O07450,P0342,2025-02-05,Changed Mind,4,S009,Land,242.0,82,C07450,2025-02-12,3,Submitted,2024-10-24,104,False,False,Mismatched,Late & Qty Mismatch,6
R07451,O07451,P0149,2025-02-24,Defective,5,S050,Who,35.22,26,C07451,2025-03-02,6,Approved,2024-12-01,85,False,False,Mismatched,Late & Qty Mismatch,9
R07452,O07452,P0236,2025-04-06,Wrong Item,7,S034,Nice,364.0,62,C07452,2025-04-10,6,Approved,2025-02-17,48,True,False,Mismatched,Qty Mismatch,14
R07453,O07453,P0306,2025-02-14,Wrong Item,3,S011,Avoid,488.17,53,C07453,2025-02-20,2,Submitted,2024-12-21,55,False,False,Mismatched,Late & Qty Mismatch,7
R07454,O07454,P0478,2025-04-03,Damaged,4,S014,Four,281.39,33,C07454,2025-04-09,3,Submitted,2025-01-04,89,False,False,Mismatched,Late & Qty Mismatch,14
R07455,O07455,P0167,2025-03-15,Wrong Item,9,S014,Discuss,167.18,35,C07455,2025-03-24,10,Approved,2025-02-13,30,True,False,Mismatched,Qty Mismatch,11
R07456,O07456,P0020,2025-03-15,Changed Mind,2,S050,Better,152.7,47,C07456,2025-03-16,1,Approved,2024-11-17,118,False,False,Mismatched,Late & Qty Mismatch,11
R07457,O07457,P0216,2025-02-09,Wrong Item,8,S017,Sound,126.25,84,C07457,2025-02-15,8,Submitted,2024-12-13,58,True,True,Matched,No Issue,6
R07458,O07458,P0343,2025-04-02,Defective,9,S034,Item,94.87,28,C07458,2025-04-04,10,Submitted,2024-12-17,106,False,False,Mismatched,Late & Qty Mismatch,14
R07459,O07459,P0135,2025-04-07,Wrong Item,5,S031,Executive,472.03,32,C07459,2025-04-14,5,Submitted,2025-01-28,69,False,True,Mismatched,Late Return,15
R07460,O07460,P0393,2025-03-13,Changed Mind,7,S007,Different,192.29,74,C07460,2025-03-20,7,Submitted,2024-12-28,75,False,True,Mismatched,Late Return,11
R07461,O07461,P0129,2025-03-16,Defective,6,S043,Drop,13.41,40,C07461,2025-03-24,6,Submitted,2025-02-02,42,False,True,Mismatched,Late Return,11
R07462,O07462,P0410,2025-02-27,Damaged,1,S004,Side,54.73,80,C07462,2025-03-02,0,Submitted,2024-11-29,90,False,False,Mismatched,Late & Qty Mismatch,9
R07463,O07463,P0422,2025-02-16,Damaged,8,S045,Simply,396.91,77,C07463,2025-02-25,7,Submitted,2024-11-28,80,False,False,Mismatched,Late & Qty Mismatch,7
R07464,O07464,P0294,2025-04-18,Damaged,9,S019,Camera,186.49,79,C07464,2025-04-20,9,Submitted,2025-02-04,73,True,True,Matched,No Issue,16
R07465,O07465,P0246,2025-03-28,Defective,1,S006,Unit,464.88,74,C07465,2025-04-05,1,Submitted,2024-12-10,108,False,True,Mismatched,Late Return,13
R07466,O07466,P0189,2025-02-17,Damaged,8,S014,Enter,269.53,54,C07466,2025-02-25,9,Submitted,2025-02-13,4,True,False,Mismatched,Qty Mismatch,8
R07467,O07467,P0044,2025-02-13,Wrong Item,3,S006,Knowledge,455.57,59,C07467,2025-02-14,3,Approved,2025-02-10,3,True,True,Matched,No Issue,7
R07468,O07468,P0086,2025-04-09,Defective,6,S017,Base,169.34,51,C07468,2025-04-14,5,Submitted,2024-12-28,102,False,False,Mismatched,Late & Qty Mismatch,15
R07469,O07469,P0044,2025-02-17,Defective,8,S006,Knowledge,455.57,59,C07469,2025-02-19,8,Approved,2025-02-03,14,True,True,Matched,No Issue,8
R07470,O07470,P0330,2025-04-03,Defective,5,S015,Material,131.39,63,C07470,2025-04-07,5,Approved,2025-04-02,1,True,True,Matched,No Issue,14
R07471,O07471,P0375,2025-02-03,Expired,8,S032,Training,44.88,70,C07471,2025-02-04,9,Submitted,2024-12-17,48,True,False,Mismatched,Qty Mismatch,6
R07472,O07472,P0446,2025-02-26,Changed Mind,7,S038,Easy,474.15,90,C07472,2025-03-01,7,Submitted,2024-10-31,118,False,True,Mismatched,Late Return,9
R07473,O07473,P0378,2025-03-13,Expired,7,S023,Billion,21.4,47,C07473,2025-03-15,8,Approved,2025-01-17,55,False,False,Mismatched,Late & Qty Mismatch,11
R07474,O07474,P0390,2025-02-18,Expired,7,S006,Investment,405.35,77,C07474,2025-02-19,8,Submitted,2024-10-25,116,False,False,Mismatched,Late & Qty Mismatch,8
R07475,O07475,P0145,2025-04-07,Expired,9,S003,Reality,149.57,71,C07475,2025-04-12,9,Submitted,2025-03-31,7,True,True,Matched,No Issue,15
R07476,O07476,P0051,2025-04-23,Changed Mind,6,S003,Blue,485.1,61,C07476,2025-04-25,6,Approved,2025-04-08,15,True,True,Matched,No Issue,17
R07477,O07477,P0242,2025-03-21,Expired,6,S019,After,477.43,31,C07477,2025-03-24,5,Submitted,2025-01-17,63,False,False,Mismatched,Late & Qty Mismatch,12
R07478,O07478,P0294,2025-03-13,Damaged,9,S019,Camera,186.49,79,C07478,2025-03-18,8,Approved,2024-12-20,83,False,False,Mismatched,Late & Qty Mismatch,11
R07479,O07479,P0408,2025-02-06,Defective,6,S027,Land,15.31,26,C07479,2025-02-10,7,Rejected,2025-01-14,23,True,False,Mismatched,Qty Mismatch,6
R07480,O07480,P0051,2025-03-31,Defective,7,S003,Blue,485.1,61,C07480,2025-04-03,8,Submitted,2024-12-23,98,False,False,Mismatched,Late & Qty Mismatch,14
R07481,O07481,P0266,2025-03-21,Wrong Item,7,S031,Career,372.98,27,C07481,2025-03-24,6,Submitted,2025-01-26,54,False,False,Mismatched,Late & Qty Mismatch,12
R07482,O07482,P0120,2025-04-02,Damaged,2,S017,Rise,274.28,73,C07482,2025-04-03,3,Submitted,2025-02-08,53,True,False,Mismatched,Qty Mismatch,14
R07483,O07483,P0200,2025-04-02,Changed Mind,8,S003,Social,392.14,65,C07483,2025-04-11,7,Rejected,2025-01-12,80,False,False,Mismatched,Late & Qty Mismatch,14
R07484,O07484,P0405,2025-02-11,Defective,6,S038,Still,166.82,53,C07484,2025-02-14,7,Submitted,2024-12-05,68,False,False,Mismatched,Late & Qty Mismatch,7
R07485,O07485,P0248,2025-04-05,Expired,4,S034,Surface,483.66,17,C07485,2025-04-12,3,Submitted,2025-01-18,77,False,False,Mismatched,Late & Qty Mismatch,14
R07486,O07486,P0070,2025-03-13,Wrong Item,7,S032,Finally,493.57,22,C07486,2025-03-17,6,Submitted,2024-12-26,77,False,False,Mismatched,Late & Qty Mismatch,11
R07487,O07487,P0341,2025-03-27,Wrong Item,8,S011,Health,250.89,87,C07487,2025-04-05,9,Submitted,2024-12-08,109,False,False,Mismatched,Late & Qty Mismatch,13
R07488,O07488,P0057,2025-02-06,Defective,1,S019,Guy,53.36,15,C07488,2025-02-15,2,Submitted,2024-10-23,106,False,False,Mismatched,Late & Qty Mismatch,6
R07489,O07489,P0382,2025-03-07,Damaged,4,S017,Think,351.4,73,C07489,2025-03-14,5,Submitted,2025-01-07,59,True,False,Mismatched,Qty Mismatch,10
R07490,O07490,P0039,2025-02-20,Wrong Item,4,S041,According,345.27,76,C07490,2025-02-25,4,Submitted,2025-01-21,30,True,True,Matched,No Issue,8
R07491,O07491,P0472,2025-02-24,Defective,9,S042,Individual,485.24,81,C07491,2025-03-05,9,Rejected,2025-02-05,19,True,True,Matched,No Issue,9
R07492,O07492,P0289,2025-04-24,Damaged,6,S044,Hour,150.41,32,C07492,2025-04-28,7,Approved,2025-02-07,76,False,False,Mismatched,Late & Qty Mismatch,17
R07493,O07493,P0443,2025-02-19,Defective,4,S011,Author,193.39,90,C07493,2025-02-22,5,Approved,2024-12-28,53,True,False,Mismatched,Qty Mismatch,8
R07494,O07494,P0018,2025-02-03,Defective,1,S010,Almost,267.13,66,C07494,2025-02-12,2,Submitted,2025-01-26,8,True,False,Mismatched,Qty Mismatch,6
R07495,O07495,P0440,2025-02-04,Damaged,8,S027,Cultural,49.86,78,C07495,2025-02-12,9,Submitted,2024-10-12,115,False,False,Mismatched,Late & Qty Mismatch,6
R07496,O07496,P0220,2025-02-03,Damaged,9,S044,Born,426.12,29,C07496,2025-02-12,8,Approved,2025-01-01,33,False,False,Mismatched,Late & Qty Mismatch,6
R07497,O07497,P0313,2025-04-16,Damaged,5,S050,Almost,22.42,85,C07497,2025-04-20,5,Submitted,2025-01-31,75,True,True,Matched,No Issue,16
R07498,O07498,P0244,2025-04-04,Defective,5,S041,Woman,191.38,45,C07498,2025-04-13,6,Submitted,2024-12-22,103,False,False,Mismatched,Late & Qty Mismatch,14
R07499,O07499,P0352,2025-02-07,Wrong Item,8,S011,Ask,429.68,56,C07499,2025-02-12,8,Submitted,2024-11-20,79,False,True,Mismatched,Late Return,6
R07500,O07500,P0460,2025-04-29,Changed Mind,8,S033,Past,68.22,27,C07500,2025-05-05,8,Submitted,2025-02-24,64,False,True,Mismatched,Late Return,18
R07501,O07501,P0304,2025-02-10,Changed Mind,5,S038,Discussion,322.34,57,C07501,2025-02-10,4,Submitted,2025-01-26,15,True,False,Mismatched,Qty Mismatch,7
R07502,O07502,P0298,2025-04-18,Defective,4,S049,Ground,115.75,63,C07502,2025-04-26,5,Submitted,2025-02-08,69,False,False,Mismatched,Late & Qty Mismatch,16
R07503,O07503,P0283,2025-04-02,Defective,6,S002,Deep,194.04,63,C07503,2025-04-09,6,Submitted,2025-01-09,83,False,True,Mismatched,Late Return,14
R07504,O07504,P0074,2025-04-08,Wrong Item,5,S008,Value,409.58,73,C07504,2025-04-12,4,Approved,2025-04-03,5,True,False,Mismatched,Qty Mismatch,15
R07505,O07505,P0110,2025-02-05,Damaged,8,S015,Congress,47.72,34,C07505,2025-02-07,9,Submitted,2025-01-02,34,True,False,Mismatched,Qty Mismatch,6
R07506,O07506,P0180,2025-03-20,Defective,9,S026,Response,77.39,47,C07506,2025-03-24,10,Rejected,2024-12-06,104,False,False,Mismatched,Late & Qty Mismatch,12
R07507,O07507,P0426,2025-04-16,Expired,1,S008,Former,279.27,36,C07507,2025-04-20,1,Approved,2024-12-23,114,False,True,Mismatched,Late Return,16
R07508,O07508,P0032,2025-03-03,Damaged,9,S025,Kind,93.56,75,C07508,2025-03-11,8,Approved,2025-03-01,2,True,False,Mismatched,Qty Mismatch,10
R07509,O07509,P0234,2025-03-30,Defective,9,S047,Start,251.33,21,C07509,2025-04-05,8,Rejected,2025-03-10,20,True,False,Mismatched,Qty Mismatch,13
R07510,O07510,P0282,2025-03-30,Expired,6,S038,Road,175.62,79,C07510,2025-03-31,5,Submitted,2025-03-24,6,True,False,Mismatched,Qty Mismatch,13
R07511,O07511,P0025,2025-04-27,Wrong Item,5,S018,Agreement,233.47,40,C07511,2025-05-01,4,Approved,2025-02-09,77,False,False,Mismatched,Late & Qty Mismatch,17
R07512,O07512,P0331,2025-03-09,Expired,7,S024,Eight,184.43,23,C07512,2025-03-17,8,Approved,2025-02-08,29,False,False,Mismatched,Late & Qty Mismatch,10
R07513,O07513,P0279,2025-03-12,Defective,8,S006,Notice,353.96,44,C07513,2025-03-13,8,Submitted,2025-02-19,21,True,True,Matched,No Issue,11
R07514,O07514,P0226,2025-02-22,Changed Mind,9,S004,Movement,129.55,24,C07514,2025-03-01,9,Submitted,2025-02-09,13,True,True,Matched,No Issue,8
R07515,O07515,P0057,2025-02-11,Defective,9,S019,Guy,53.36,15,C07515,2025-02-13,8,Submitted,2024-12-19,54,False,False,Mismatched,Late & Qty Mismatch,7
R07516,O07516,P0180,2025-03-03,Changed Mind,3,S026,Response,77.39,47,C07516,2025-03-06,2,Submitted,2024-12-05,88,False,False,Mismatched,Late & Qty Mismatch,10
R07517,O07517,P0232,2025-02-03,Wrong Item,8,S047,Color,256.29,21,C07517,2025-02-04,7,Rejected,2024-11-29,66,False,False,Mismatched,Late & Qty Mismatch,6
R07518,O07518,P0382,2025-04-01,Wrong Item,1,S017,Think,351.4,73,C07518,2025-04-09,1,Submitted,2025-03-28,4,True,True,Matched,No Issue,14
R07519,O07519,P0343,2025-02-03,Damaged,7,S034,Item,94.87,28,C07519,2025-02-08,8,Submitted,2024-11-27,68,False,False,Mismatched,Late & Qty Mismatch,6
R07520,O07520,P0477,2025-02-21,Damaged,5,S029,Lot,46.16,20,C07520,2025-03-01,6,Rejected,2024-10-30,114,False,False,Mismatched,Late & Qty Mismatch,8
R07521,O07521,P0287,2025-02-21,Changed Mind,2,S026,Remain,238.14,44,C07521,2025-02-28,1,Submitted,2024-12-25,58,False,False,Mismatched,Late & Qty Mismatch,8
R07522,O07522,P0064,2025-04-02,Changed Mind,2,S045,Not,184.81,88,C07522,2025-04-10,3,Approved,2024-12-18,105,False,False,Mismatched,Late & Qty Mismatch,14
R07523,O07523,P0455,2025-02-27,Wrong Item,8,S026,Among,64.49,72,C07523,2025-03-03,9,Rejected,2025-02-19,8,True,False,Mismatched,Qty Mismatch,9
R07524,O07524,P0232,2025-03-30,Expired,5,S047,Color,256.29,21,C07524,2025-04-04,5,Approved,2025-02-11,47,False,True,Mismatched,Late Return,13
R07525,O07525,P0289,2025-02-05,Changed Mind,3,S044,Hour,150.41,32,C07525,2025-02-11,2,Approved,2024-10-24,104,False,False,Mismatched,Late & Qty Mismatch,6
R07526,O07526,P0213,2025-04-22,Changed Mind,1,S028,Serve,329.46,76,C07526,2025-04-26,2,Approved,2025-01-11,101,False,False,Mismatched,Late & Qty Mismatch,17
R07527,O07527,P0258,2025-03-10,Expired,7,S004,Sign,351.05,47,C07527,2025-03-10,6,Approved,2025-02-02,36,True,False,Mismatched,Qty Mismatch,11
R07528,O07528,P0018,2025-04-12,Damaged,3,S010,Almost,267.13,66,C07528,2025-04-20,2,Submitted,2025-02-04,67,False,False,Mismatched,Late & Qty Mismatch,15
R07529,O07529,P0175,2025-03-18,Damaged,7,S047,Break,326.13,69,C07529,2025-03-19,8,Submitted,2025-02-27,19,True,False,Mismatched,Qty Mismatch,12
R07530,O07530,P0417,2025-05-02,Changed Mind,2,S038,Customer,153.67,49,C07530,2025-05-08,2,Submitted,2025-02-07,84,False,True,Mismatched,Late Return,18
R07531,O07531,P0229,2025-04-07,Damaged,4,S041,Claim,447.1,31,C07531,2025-04-14,5,Approved,2025-02-17,49,False,False,Mismatched,Late & Qty Mismatch,15
R07532,O07532,P0226,2025-04-14,Damaged,2,S004,Movement,129.55,24,C07532,2025-04-21,2,Approved,2024-12-24,111,False,True,Mismatched,Late Return,16
R07533,O07533,P0084,2025-04-26,Damaged,4,S030,Spring,41.14,30,C07533,2025-04-26,5,Submitted,2025-04-03,23,True,False,Mismatched,Qty Mismatch,17
R07534,O07534,P0291,2025-03-25,Wrong Item,5,S006,We,24.95,51,C07534,2025-04-03,4,Approved,2025-01-14,70,False,False,Mismatched,Late & Qty Mismatch,13
R07535,O07535,P0435,2025-02-24,Defective,8,S031,Coach,51.21,24,C07535,2025-03-02,8,Approved,2024-11-07,109,False,True,Mismatched,Late Return,9
R07536,O07536,P0370,2025-02-10,Changed Mind,2,S040,Two,43.99,54,C07536,2025-02-18,2,Approved,2024-10-15,118,False,True,Mismatched,Late Return,7
