return_id,order_id,product_id,return_date,reason,qty,supplier_id
R08666,O08666,P0410,2025-03-28,Expired,8,S004
R08667,O08667,P0333,2025-02-17,Expired,2,S035
R08668,O08668,P0449,2025-02-16,Defective,3,S023
R08669,O08669,P0024,2025-03-09,Wrong Item,2,S001
R08670,O08670,P0458,2025-03-12,Expired,1,S018
R08671,O08671,P0035,2025-04-28,Wrong Item,2,S049
R08672,O08672,P0024,2025-03-14,Changed Mind,6,S001
R08673,O08673,P0028,2025-04-07,Defective,1,S049
R08674,O08674,P0484,2025-02-25,Defective,6,S001
R08675,O08675,P0464,2025-03-25,Defective,1,S012
R08676,O08676,P0488,2025-03-01,Damaged,2,S026
R08677,O08677,P0016,2025-02-22,Wrong Item,8,S025
R08678,O08678,P0059,2025-04-26,Changed Mind,6,S021
R08679,O08679,P0465,2025-02-26,Expired,9,S044
R08680,O08680,P0243,2025-02-10,Changed Mind,1,S042
R08681,O08681,P0438,2025-03-07,Wrong Item,5,S026
R08682,O08682,P0207,2025-04-28,Defective,7,S018
R08683,O08683,P0400,2025-04-09,Damaged,9,S030
R08684,O08684,P0271,2025-03-10,Wrong Item,9,S031
R08685,O08685,P0249,2025-02-07,Wrong Item,4,S045
R08686,O08686,P0482,2025-03-09,Expired,4,S011
R08687,O08687,P0267,2025-04-17,Changed Mind,4,S040
R08688,O08688,P0193,2025-04-30,Changed Mind,3,S014
R08689,O08689,P0335,2025-03-28,Expired,8,S031
R08690,O08690,P0218,2025-02-08,Damaged,5,S022
R08691,O08691,P0115,2025-04-05,Defective,7,S029
R08692,O08692,P0068,2025-03-16,Defective,6,S049
R08693,O08693,P0299,2025-04-01,Damaged,9,S012
R08694,O08694,P0325,2025-03-10,Expired,3,S037
R08695,O08695,P0483,2025-03-08,Wrong Item,6,S023
R08696,O08696,P0397,2025-02-06,Changed Mind,3,S047
R08697,O08697,P0394,2025-03-07,Wrong Item,2,S008
R08698,O08698,P0075,2025-03-12,Changed Mind,3,S039
R08699,O08699,P0466,2025-02-26,Wrong Item,2,S036
R08700,O08700,P0482,2025-02-11,Expired,2,S011
R08701,O08701,P0103,2025-03-06,Expired,7,S030
R08702,O08702,P0297,2025-04-13,Damaged,3,S020
R08703,O08703,P0490,2025-03-04,Wrong Item,8,S036
R08704,O08704,P0178,2025-02-23,Wrong Item,2,S048
R08705,O08705,P0215,2025-02-16,Damaged,7,S039
R08706,O08706,P0455,2025-02-11,Damaged,3,S026
R08707,O08707,P0315,2025-02-21,Expired,9,S005
R08708,O08708,P0039,2025-02-02,Expired,7,S041
R08709,O08709,P0259,2025-04-24,Wrong Item,9,S030
R08710,O08710,P0204,2025-02-18,Expired,2,S043
R08711,O08711,P0007,2025-02-20,Expired,6,S048
R08712,O08712,P0049,2025-04-26,Wrong Item,5,S005
R08713,O08713,P0026,2025-02-23,Damaged,2,S032
R08714,O08714,P0161,2025-02-09,Wrong Item,4,S041
R08715,O08715,P0357,2025-03-25,Defective,4,S035
R08716,O08716,P0176,2025-02-06,Wrong Item,8,S030
R08717,O08717,P0079,2025-05-01,Defective,7,S050
R08718,O08718,P0002,2025-03-17,Wrong Item,5,S009
R08719,O08719,P0489,2025-02-06,Defective,9,S046
R08720,O08720,P0383,2025-02-10,Defective,1,S033
R08721,O08721,P0455,2025-03-01,Wrong Item,4,S026
R08722,O08722,P0416,2025-05-01,Expired,5,S033
R08723,O08723,P0132,2025-04-10,Changed Mind,8,S047
R08724,O08724,P0276,2025-04-29,Expired,3,S011
R08725,O08725,P0498,2025-03-19,Defective,5,S009
R08726,O08726,P0117,2025-03-02,Wrong Item,3,S010
R08727,O08727,P0164,2025-03-09,Wrong Item,7,S046
R08728,O08728,P0288,2025-03-06,Wrong Item,3,S045
R08729,O08729,P0028,2025-02-13,Wrong Item,7,S049
R08730,O08730,P0333,2025-04-03,Changed Mind,2,S035
R08731,O08731,P0001,2025-03-03,Damaged,7,S017
R08732,O08732,P0188,2025-04-23,Defective,9,S022
R08733,O08733,P0056,2025-03-19,Changed Mind,5,S010
R08734,O08734,P0035,2025-03-19,Expired,6,S049
R08735,O08735,P0112,2025-04-12,Damaged,3,S042
R08736,O08736,P0286,2025-02-04,Damaged,5,S008
R08737,O08737,P0310,2025-04-14,Wrong Item,5,S003
R08738,O08738,P0036,2025-03-16,Changed Mind,3,S013
R08739,O08739,P0439,2025-04-21,Expired,8,S043
R08740,O08740,P0217,2025-02-05,Wrong Item,6,S039
R08741,O08741,P0080,2025-02-16,Wrong Item,3,S012
R08742,O08742,P0314,2025-04-04,Defective,1,S010
R08743,O08743,P0083,2025-02-09,Damaged,1,S005
R08744,O08744,P0065,2025-03-30,Expired,2,S013
R08745,O08745,P0325,2025-04-28,Damaged,5,S037
R08746,O08746,P0128,2025-02-22,Changed Mind,7,S043
R08747,O08747,P0307,2025-02-21,Defective,1,S036
R08748,O08748,P0022,2025-04-04,Wrong Item,1,S005
R08749,O08749,P0216,2025-02-14,Defective,4,S017
R08750,O08750,P0107,2025-04-07,Wrong Item,6,S038
R08751,O08751,P0109,2025-05-02,Defective,9,S024
R08752,O08752,P0372,2025-03-19,Wrong Item,1,S039
R08753,O08753,P0357,2025-05-02,Damaged,5,S035
R08754,O08754,P0181,2025-03-28,Damaged,9,S036
R08755,O08755,P0356,2025-03-21,Damaged,8,S030
R08756,O08756,P0164,2025-04-12,Damaged,7,S046
R08757,O08757,P0068,2025-03-14,Defective,2,S049
R08758,O08758,P0292,2025-02-13,Wrong Item,9,S026
R08759,O08759,P0180,2025-02-28,Damaged,8,S026
R08760,O08760,P0181,2025-03-30,Defective,9,S036
R08761,O08761,P0466,2025-04-27,Wrong Item,9,S036
R08762,O08762,P0434,2025-02-05,Defective,9,S027
R08763,O08763,P0464,2025-04-07,Damaged,3,S012
R08764,O08764,P0169,2025-04-04,Changed Mind,7,S045
R08765,O08765,P0402,2025-02-23,Defective,1,S027
R08766,O08766,P0022,2025-05-02,Damaged,9,S005
R08767,O08767,P0066,2025-03-28,Expired,9,S004
R08768,O08768,P0021,2025-04-29,Wrong Item,3,S045
R08769,O08769,P0100,2025-03-25,Damaged,5,S050
R08770,O08770,P0384,2025-05-02,Expired,8,S047
R08771,O08771,P0300,2025-02-10,Defective,6,S047
R08772,O08772,P0103,2025-02-03,Defective,9,S030
R08773,O08773,P0047,2025-04-11,Expired,3,S005
R08774,O08774,P0039,2025-03-01,Expired,7,S041
R08775,O08775,P0285,2025-04-21,Wrong Item,6,S011
R08776,O08776,P0310,2025-04-14,Defective,5,S003
R08777,O08777,P0090,2025-04-23,Expired,4,S015
R08778,O08778,P0085,2025-03-18,Changed Mind,5,S030
R08779,O08779,P0273,2025-03-14,Changed Mind,4,S002
R08780,O08780,P0336,2025-02-17,Expired,3,S049
R08781,O08781,P0188,2025-02-28,Wrong Item,7,S022
R08782,O08782,P0159,2025-02-08,Defective,6,S001
R08783,O08783,P0243,2025-03-25,Changed Mind,4,S042
R08784,O08784,P0073,2025-03-05,Expired,9,S031
R08785,O08785,P0479,2025-02-08,Expired,1,S040
R08786,O08786,P0462,2025-04-06,Damaged,1,S040
R08787,O08787,P0049,2025-03-15,Expired,9,S005
R08788,O08788,P0101,2025-05-01,Wrong Item,7,S034
R08789,O08789,P0002,2025-05-01,Changed Mind,2,S009
R08790,O08790,P0244,2025-04-11,Damaged,5,S041
R08791,O08791,P0176,2025-03-13,Changed Mind,4,S030
R08792,O08792,P0238,2025-04-26,Changed Mind,1,S008
R08793,O08793,P0398,2025-04-27,Wrong Item,9,S029
R08794,O08794,P0059,2025-04-30,Expired,6,S021
R08795,O08795,P0353,2025-03-17,Wrong Item,6,S041
R08796,O08796,P0099,2025-03-06,Expired,4,S038
R08797,O08797,P0442,2025-02-27,Damaged,2,S020
R08798,O08798,P0359,2025-03-10,Wrong Item,8,S037
R08799,O08799,P0442,2025-03-29,Wrong Item,8,S020
R08800,O08800,P0495,2025-04-04,Defective,3,S021
R08801,O08801,P0435,2025-03-13,Wrong Item,7,S031
R08802,O08802,P0468,2025-03-20,Defective,7,S004
R08803,O08803,P0002,2025-03-30,Expired,5,S009
R08804,O08804,P0243,2025-03-02,Expired,5,S042
R08805,O08805,P0297,2025-02-09,Expired,8,S020
R08806,O08806,P0211,2025-03-11,Defective,4,S025
R08807,O08807,P0123,2025-03-14,Expired,1,S005
R08808,O08808,P0229,2025-04-21,Changed Mind,1,S041
R08809,O08809,P0082,2025-05-02,Wrong Item,9,S044
R08810,O08810,P0144,2025-02-05,Defective,4,S032
R08811,O08811,P0388,2025-04-30,Expired,1,S040
R08812,O08812,P0140,2025-02-07,Changed Mind,2,S040
R08813,O08813,P0029,2025-04-14,Wrong Item,7,S011
R08814,O08814,P0391,2025-04-05,Wrong Item,2,S006
R08815,O08815,P0270,2025-03-24,Expired,1,S024
R08816,O08816,P0247,2025-02-15,Changed Mind,9,S026
R08817,O08817,P0012,2025-02-11,Defective,5,S006
R08818,O08818,P0355,2025-03-07,Expired,4,S014
R08819,O08819,P0389,2025-03-25,Wrong Item,4,S039
R08820,O08820,P0337,2025-04-19,Wrong Item,1,S005
R08821,O08821,P0106,2025-02-22,Wrong Item,3,S034
R08822,O08822,P0032,2025-04-21,Expired,1,S025
R08823,O08823,P0074,2025-04-03,Damaged,5,S008
R08824,O08824,P0171,2025-03-05,Damaged,5,S009
R08825,O08825,P0337,2025-03-16,Damaged,9,S005
R08826,O08826,P0069,2025-03-22,Changed Mind,8,S040
R08827,O08827,P0301,2025-04-16,Expired,5,S001
R08828,O08828,P0362,2025-02-11,Wrong Item,5,S014
R08829,O08829,P0137,2025-02-18,Changed Mind,7,S016
R08830,O08830,P0433,2025-02-11,Damaged,2,S002
R08831,O08831,P0417,2025-04-29,Defective,7,S038
R08832,O08832,P0484,2025-03-09,Changed Mind,1,S001
R08833,O08833,P0100,2025-03-12,Changed Mind,5,S050
R08834,O08834,P0146,2025-03-10,Expired,6,S027
R08835,O08835,P0009,2025-02-07,Changed Mind,1,S013
R08836,O08836,P0062,2025-03-04,Expired,9,S046
R08837,O08837,P0185,2025-03-28,Defective,9,S035
R08838,O08838,P0029,2025-02-21,Wrong Item,1,S011
R08839,O08839,P0381,2025-04-09,Wrong Item,4,S025
R08840,O08840,P0114,2025-02-12,Damaged,8,S005
R08841,O08841,P0462,2025-03-14,Damaged,2,S040
R08842,O08842,P0409,2025-03-23,Defective,8,S033
R08843,O08843,P0143,2025-04-28,Wrong Item,9,S003
R08844,O08844,P0390,2025-02-15,Damaged,9,S006
R08845,O08845,P0120,2025-02-21,Changed Mind,1,S017
R08846,O08846,P0170,2025-03-25,Expired,9,S027
R08847,O08847,P0157,2025-05-01,Damaged,4,S021
R08848,O08848,P0335,2025-04-12,Defective,8,S031
R08849,O08849,P0349,2025-02-07,Wrong Item,9,S022
R08850,O08850,P0260,2025-04-15,Defective,3,S011
R08851,O08851,P0082,2025-04-14,Expired,6,S044
R08852,O08852,P0242,2025-05-01,Expired,3,S019
R08853,O08853,P0441,2025-02-21,Defective,1,S005
R08854,O08854,P0433,2025-02-21,Damaged,6,S002
R08855,O08855,P0172,2025-02-04,Damaged,5,S026
R08856,O08856,P0231,2025-04-11,Wrong Item,3,S018
R08857,O08857,P0208,2025-03-12,Wrong Item,4,S038
R08858,O08858,P0075,2025-02-24,Changed Mind,2,S039
R08859,O08859,P0270,2025-02-17,Changed Mind,4,S024
R08860,O08860,P0387,2025-02-14,Wrong Item,4,S040
R08861,O08861,P0499,2025-02-26,Changed Mind,3,S010
R08862,O08862,P0114,2025-02-09,Defective,6,S005
R08863,O08863,P0062,2025-04-21,Damaged,1,S046
R08864,O08864,P0362,2025-03-14,Changed Mind,9,S014
R08865,O08865,P0320,2025-03-11,Changed Mind,3,S013
R08866,O08866,P0102,2025-02-21,Defective,3,S018
R08867,O08867,P0429,2025-04-23,Expired,3,S047
R08868,O08868,P0362,2025-02-18,Wrong Item,7,S014
R08869,O08869,P0210,2025-02-06,Defective,8,S015
R08870,O08870,P0442,2025-04-23,Expired,2,S020
R08871,O08871,P0255,2025-03-12,Defective,1,S006
R08872,O08872,P0020,2025-04-29,Damaged,5,S050
R08873,O08873,P0058,2025-02-28,Defective,8,S017
R08874,O08874,P0112,2025-02-19,Defective,3,S042
R08875,O08875,P0473,2025-04-27,Damaged,6,S049
R08876,O08876,P0313,2025-03-17,Wrong Item,3,S050
R08877,O08877,P0486,2025-03-22,Expired,6,S037
R08878,O08878,P0461,2025-04-13,Changed Mind,4,S047
R08879,O08879,P0196,2025-04-29,Wrong Item,7,S045
R08880,O08880,P0375,2025-03-13,Defective,1,S032
R08881,O08881,P0462,2025-04-25,Changed Mind,1,S040
R08882,O08882,P0353,2025-03-25,Damaged,5,S041
R08883,O08883,P0092,2025-04-17,Wrong Item,9,S021
R08884,O08884,P0052,2025-03-24,Expired,5,S023
R08885,O08885,P0293,2025-04-23,Wrong Item,4,S004
R08886,O08886,P0008,2025-02-19,Wrong Item,8,S029
R08887,O08887,P0300,2025-04-08,Changed Mind,5,S047
R08888,O08888,P0098,2025-03-26,Damaged,1,S034
R08889,O08889,P0236,2025-02-15,Damaged,7,S034
R08890,O08890,P0389,2025-04-02,Wrong Item,4,S039
R08891,O08891,P0374,2025-04-17,Damaged,5,S014
R08892,O08892,P0069,2025-04-09,Changed Mind,6,S040
R08893,O08893,P0415,2025-04-17,Changed Mind,7,S010
R08894,O08894,P0045,2025-04-08,Expired,2,S028
R08895,O08895,P0137,2025-02-03,Damaged,1,S016
R08896,O08896,P0234,2025-04-23,Expired,3,S047
R08897,O08897,P0032,2025-04-27,Defective,1,S025
R08898,O08898,P0289,2025-03-18,Changed Mind,4,S044
R08899,O08899,P0126,2025-03-02,Wrong Item,6,S002
R08900,O08900,P0067,2025-04-14,Changed Mind,5,S001
R08901,O08901,P0030,2025-04-03,Defective,4,S021
R08902,O08902,P0114,2025-02-25,Wrong Item,7,S005
R08903,O08903,P0204,2025-04-08,Damaged,6,S043
R08904,O08904,P0029,2025-05-01,Damaged,3,S011
R08905,O08905,P0131,2025-04-27,Changed Mind,9,S011
R08906,O08906,P0474,2025-04-20,Wrong Item,5,S028
R08907,O08907,P0185,2025-03-31,Wrong Item,1,S035
R08908,O08908,P0253,2025-03-31,Expired,6,S022
R08909,O08909,P0286,2025-03-26,Defective,5,S008
R08910,O08910,P0393,2025-02-05,Damaged,8,S007
R08911,O08911,P0410,2025-04-10,Changed Mind,4,S004
R08912,O08912,P0386,2025-02-18,Wrong Item,1,S014
R08913,O08913,P0062,2025-04-05,Damaged,2,S046
R08914,O08914,P0003,2025-04-12,Changed Mind,8,S033
R08915,O08915,P0430,2025-03-28,Damaged,8,S004
R08916,O08916,P0068,2025-02-21,Changed Mind,5,S049
R08917,O08917,P0025,2025-02-20,Damaged,6,S018
R08918,O08918,P0179,2025-02-19,Expired,2,S017
R08919,O08919,P0141,2025-04-04,Defective,9,S004
R08920,O08920,P0231,2025-04-28,Damaged,6,S018
R08921,O08921,P0300,2025-03-07,Defective,9,S047
R08922,O08922,P0163,2025-03-06,Damaged,3,S026
R08923,O08923,P0311,2025-03-01,Wrong Item,6,S033
R08924,O08924,P0471,2025-03-01,Expired,5,S008
R08925,O08925,P0393,2025-04-16,Expired,9,S007
R08926,O08926,P0130,2025-02-13,Defective,1,S048
R08927,O08927,P0445,2025-03-18,Wrong Item,9,S040
R08928,O08928,P0246,2025-05-02,Changed Mind,5,S006
R08929,O08929,P0297,2025-03-11,Expired,1,S020
R08930,O08930,P0172,2025-03-05,Wrong Item,8,S026
R08931,O08931,P0064,2025-04-17,Wrong Item,7,S045
R08932,O08932,P0031,2025-03-12,Defective,6,S026
R08933,O08933,P0492,2025-04-30,Wrong Item,2,S001
R08934,O08934,P0047,2025-03-04,Wrong Item,5,S005
R08935,O08935,P0130,2025-04-26,Changed Mind,3,S048
R08936,O08936,P0352,2025-03-15,Defective,2,S011
R08937,O08937,P0466,2025-03-07,Defective,1,S036
R08938,O08938,P0333,2025-03-23,Wrong Item,9,S035
R08939,O08939,P0110,2025-02-16,Changed Mind,2,S015
R08940,O08940,P0069,2025-03-13,Damaged,1,S040
R08941,O08941,P0058,2025-02-27,Expired,7,S017
R08942,O08942,P0106,2025-04-02,Defective,9,S034
R08943,O08943,P0300,2025-04-04,Changed Mind,6,S047
R08944,O08944,P0330,2025-03-31,Changed Mind,8,S015
R08945,O08945,P0256,2025-04-06,Wrong Item,7,S006
R08946,O08946,P0312,2025-04-27,Expired,9,S006
R08947,O08947,P0171,2025-04-24,Defective,7,S009
R08948,O08948,P0383,2025-02-10,Damaged,6,S033
R08949,O08949,P0473,2025-02-09,Wrong Item,1,S049
R08950,O08950,P0162,2025-04-18,Defective,9,S012
R08951,O08951,P0485,2025-02-10,Defective,5,S046
R08952,O08952,P0286,2025-02-03,Changed Mind,2,S008
R08953,O08953,P0071,2025-04-26,Expired,8,S034
R08954,O08954,P0255,2025-02-11,Damaged,4,S006
R08955,O08955,P0454,2025-04-10,Expired,3,S012
R08956,O08956,P0374,2025-03-30,Changed Mind,1,S014
R08957,O08957,P0055,2025-03-23,Damaged,5,S010
R08958,O08958,P0323,2025-03-31,Damaged,3,S020
R08959,O08959,P0397,2025-03-19,Wrong Item,4,S047
R08960,O08960,P0003,2025-04-15,Damaged,9,S033
R08961,O08961,P0026,2025-04-03,Defective,7,S032
R08962,O08962,P0313,2025-04-19,Expired,5,S050
R08963,O08963,P0126,2025-02-21,Expired,8,S002
R08964,O08964,P0408,2025-04-12,Wrong Item,6,S027
R08965,O08965,P0053,2025-03-23,Damaged,2,S037
R08966,O08966,P0198,2025-02-12,Changed Mind,7,S014
R08967,O08967,P0299,2025-04-20,Defective,1,S012
R08968,O08968,P0188,2025-04-28,Wrong Item,3,S022
R08969,O08969,P0186,2025-03-05,Damaged,1,S015
R08970,O08970,P0305,2025-04-14,Changed Mind,1,S037
R08971,O08971,P0298,2025-03-15,Damaged,5,S049
R08972,O08972,P0204,2025-04-24,Wrong Item,6,S043
R08973,O08973,P0497,2025-04-01,Changed Mind,3,S009
R08974,O08974,P0484,2025-04-13,Changed Mind,3,S001
R08975,O08975,P0450,2025-03-09,Changed Mind,3,S047
R08976,O08976,P0011,2025-04-27,Changed Mind,1,S035
R08977,O08977,P0359,2025-04-13,Damaged,5,S037
R08978,O08978,P0354,2025-03-19,Changed Mind,1,S037
R08979,O08979,P0474,2025-02-26,Damaged,3,S028
R08980,O08980,P0146,2025-04-02,Changed Mind,6,S027
R08981,O08981,P0085,2025-03-01,Changed Mind,6,S030
R08982,O08982,P0100,2025-04-24,Wrong Item,3,S050
R08983,O08983,P0104,2025-04-24,Damaged,9,S015
R08984,O08984,P0436,2025-04-03,Damaged,8,S036
R08985,O08985,P0046,2025-02-02,Expired,3,S017
R08986,O08986,P0044,2025-04-24,Wrong Item,5,S006
R08987,O08987,P0278,2025-02-04,Damaged,5,S015
R08988,O08988,P0181,2025-02-04,Wrong Item,5,S036
R08989,O08989,P0187,2025-04-14,Wrong Item,3,S047
R08990,O08990,P0478,2025-04-18,Wrong Item,5,S014
R08991,O08991,P0114,2025-03-20,Defective,5,S005
R08992,O08992,P0491,2025-04-09,Damaged,4,S023
R08993,O08993,P0255,2025-03-02,Wrong Item,4,S006
R08994,O08994,P0381,2025-02-17,Defective,2,S025
R08995,O08995,P0380,2025-03-25,Defective,9,S033
R08996,O08996,P0030,2025-03-12,Changed Mind,7,S021
R08997,O08997,P0264,2025-03-24,Changed Mind,1,S009
R08998,O08998,P0098,2025-03-09,Damaged,5,S034
R08999,O08999,P0313,2025-03-29,Changed Mind,2,S050
R09000,O09000,P0367,2025-03-09,Damaged,6,S042
R09001,O09001,P0329,2025-02-06,Defective,7,S011
R09002,O09002,P0115,2025-04-26,Defective,2,S029
R09003,O09003,P0276,2025-03-12,Damaged,6,S011
R09004,O09004,P0488,2025-04-27,Changed Mind,3,S026
R09005,O09005,P0281,2025-03-09,Changed Mind,9,S030
R09006,O09006,P0275,2025-04-08,Damaged,4,S028
R09007,O09007,P0261,2025-03-10,Expired,3,S030
R09008,O09008,P0331,2025-03-02,Changed Mind,3,S024
R09009,O09009,P0207,2025-02-16,Wrong Item,2,S018
R09010,O09010,P0384,2025-02-22,Changed Mind,9,S047
R09011,O09011,P0328,2025-04-06,Expired,8,S009
R09012,O09012,P0211,2025-02-13,Defective,5,S025
R09013,O09013,P0215,2025-02-12,Defective,9,S039
R09014,O09014,P0411,2025-03-25,Defective,2,S022
R09015,O09015,P0040,2025-03-09,Changed Mind,6,S035
R09016,O09016,P0480,2025-04-11,Defective,7,S041
R09017,O09017,P0026,2025-04-25,Expired,6,S032
R09018,O09018,P0027,2025-04-18,Expired,3,S047
R09019,O09019,P0190,2025-02-16,Changed Mind,9,S026
R09020,O09020,P0083,2025-03-03,Wrong Item,8,S005
R09021,O09021,P0384,2025-02-10,Changed Mind,8,S047
R09022,O09022,P0434,2025-02-04,Defective,8,S027
R09023,O09023,P0170,2025-02-03,Changed Mind,9,S027
R09024,O09024,P0413,2025-04-12,Expired,1,S010
R09025,O09025,P0167,2025-02-15,Changed Mind,8,S014
R09026,O09026,P0188,2025-03-29,Changed Mind,2,S022
R09027,O09027,P0169,2025-03-22,Wrong Item,4,S045
R09028,O09028,P0289,2025-04-30,Expired,1,S044
R09029,O09029,P0467,2025-03-25,Damaged,6,S048
R09030,O09030,P0229,2025-02-04,Damaged,1,S041
R09031,O09031,P0467,2025-04-09,Expired,5,S048
R09032,O09032,P0097,2025-05-01,Damaged,9,S038
R09033,O09033,P0367,2025-03-31,Defective,1,S042
R09034,O09034,P0016,2025-04-12,Damaged,9,S025
R09035,O09035,P0279,2025-02-18,Defective,4,S006
R09036,O09036,P0135,2025-04-01,Expired,3,S031
R09037,O09037,P0026,2025-02-21,Damaged,8,S032
R09038,O09038,P0352,2025-02-19,Damaged,6,S011
R09039,O09039,P0012,2025-04-18,Defective,7,S006
R09040,O09040,P0072,2025-04-08,Defective,9,S028
R09041,O09041,P0133,2025-04-15,Changed Mind,5,S023
R09042,O09042,P0106,2025-03-08,Wrong Item,2,S034
R09043,O09043,P0220,2025-02-25,Damaged,3,S044
R09044,O09044,P0373,2025-02-06,Wrong Item,3,S040
R09045,O09045,P0453,2025-02-09,Wrong Item,4,S043
R09046,O09046,P0177,2025-02-14,Damaged,7,S043
R09047,O09047,P0282,2025-02-04,Defective,6,S038
R09048,O09048,P0133,2025-05-01,Changed Mind,3,S023
R09049,O09049,P0022,2025-04-21,Expired,7,S005
R09050,O09050,P0463,2025-02-11,Damaged,4,S043
R09051,O09051,P0269,2025-04-26,Damaged,8,S036
R09052,O09052,P0412,2025-02-13,Expired,7,S002
R09053,O09053,P0161,2025-02-14,Wrong Item,7,S041
R09054,O09054,P0107,2025-02-25,Changed Mind,9,S038
R09055,O09055,P0279,2025-02-18,Wrong Item,8,S006
R09056,O09056,P0353,2025-02-08,Expired,1,S041
R09057,O09057,P0235,2025-04-19,Expired,7,S022
R09058,O09058,P0018,2025-04-25,Changed Mind,3,S010
R09059,O09059,P0242,2025-02-20,Expired,4,S019
R09060,O09060,P0117,2025-02-11,Expired,6,S010
R09061,O09061,P0286,2025-04-14,Changed Mind,5,S008
R09062,O09062,P0282,2025-03-11,Damaged,8,S038
R09063,O09063,P0144,2025-03-17,Wrong Item,2,S032
R09064,O09064,P0205,2025-03-30,Damaged,5,S047
R09065,O09065,P0039,2025-02-20,Damaged,5,S041
R09066,O09066,P0417,2025-03-11,Wrong Item,3,S038
R09067,O09067,P0154,2025-04-23,Damaged,5,S028
R09068,O09068,P0176,2025-03-31,Changed Mind,4,S030
R09069,O09069,P0449,2025-03-14,Wrong Item,5,S023
R09070,O09070,P0241,2025-02-16,Defective,9,S044
R09071,O09071,P0422,2025-02-28,Damaged,7,S045
R09072,O09072,P0386,2025-04-24,Expired,1,S014
R09073,O09073,P0369,2025-04-02,Wrong Item,3,S018
R09074,O09074,P0134,2025-03-30,Defective,9,S016
R09075,O09075,P0046,2025-04-19,Expired,4,S017
R09076,O09076,P0050,2025-02-12,Defective,4,S038
R09077,O09077,P0166,2025-03-04,Damaged,6,S049
R09078,O09078,P0106,2025-03-05,Expired,3,S034
R09079,O09079,P0216,2025-05-02,Damaged,3,S017
R09080,O09080,P0146,2025-03-27,Expired,9,S027
R09081,O09081,P0411,2025-02-02,Wrong Item,5,S022
R09082,O09082,P0425,2025-03-20,Changed Mind,7,S029
R09083,O09083,P0072,2025-02-24,Changed Mind,5,S028
R09084,O09084,P0476,2025-02-12,Defective,6,S009
R09085,O09085,P0330,2025-03-28,Expired,8,S015
R09086,O09086,P0273,2025-03-22,Damaged,8,S002
R09087,O09087,P0247,2025-03-20,Wrong Item,2,S026
R09088,O09088,P0446,2025-04-11,Wrong Item,9,S038
R09089,O09089,P0413,2025-02-21,Wrong Item,6,S010
R09090,O09090,P0186,2025-03-06,Changed Mind,7,S015
R09091,O09091,P0070,2025-04-23,Damaged,3,S032
R09092,O09092,P0462,2025-02-04,Wrong Item,4,S040
R09093,O09093,P0150,2025-02-14,Wrong Item,6,S019
R09094,O09094,P0246,2025-02-09,Defective,7,S006
R09095,O09095,P0262,2025-04-05,Expired,6,S031
R09096,O09096,P0026,2025-02-13,Expired,5,S032
R09097,O09097,P0423,2025-02-26,Expired,2,S024
R09098,O09098,P0140,2025-02-19,Defective,7,S040
R09099,O09099,P0099,2025-02-10,Changed Mind,5,S038
R09100,O09100,P0398,2025-04-06,Defective,9,S029
R09101,O09101,P0278,2025-04-01,Wrong Item,4,S015
R09102,O09102,P0051,2025-03-16,Damaged,2,S003
R09103,O09103,P0151,2025-04-15,Wrong Item,7,S021
R09104,O09104,P0432,2025-03-13,Wrong Item,7,S045
R09105,O09105,P0455,2025-04-28,Damaged,1,S026
R09106,O09106,P0104,2025-04-26,Expired,5,S015
R09107,O09107,P0434,2025-02-24,Defective,3,S027
R09108,O09108,P0089,2025-02-19,Changed Mind,9,S023
R09109,O09109,P0141,2025-04-19,Wrong Item,9,S004
R09110,O09110,P0213,2025-04-07,Wrong Item,7,S028
R09111,O09111,P0233,2025-04-29,Changed Mind,9,S036
R09112,O09112,P0394,2025-02-11,Defective,2,S008
R09113,O09113,P0183,2025-04-14,Wrong Item,8,S008
R09114,O09114,P0251,2025-03-26,Changed Mind,1,S037
R09115,O09115,P0009,2025-02-16,Wrong Item,3,S013
R09116,O09116,P0079,2025-02-20,Expired,8,S050
R09117,O09117,P0052,2025-04-07,Expired,8,S023
R09118,O09118,P0386,2025-03-13,Wrong Item,8,S014
R09119,O09119,P0409,2025-03-14,Wrong Item,7,S033
R09120,O09120,P0269,2025-03-27,Expired,2,S036
R09121,O09121,P0226,2025-02-26,Wrong Item,3,S004
R09122,O09122,P0051,2025-03-02,Defective,9,S003
R09123,O09123,P0186,2025-02-11,Defective,2,S015
R09124,O09124,P0034,2025-03-08,Damaged,7,S027
R09125,O09125,P0291,2025-02-19,Defective,1,S006
R09126,O09126,P0230,2025-03-05,Wrong Item,3,S045
R09127,O09127,P0131,2025-04-23,Wrong Item,1,S011
R09128,O09128,P0490,2025-04-16,Changed Mind,6,S036
R09129,O09129,P0120,2025-03-14,Defective,4,S017
